sample_id,source_artifact,temperature_sha256,context_id,protocol_id,branch_label,ramp_direction,protocol_start_voltage_V,device_voltage_V,contact_overlap_nm,sink_amplitude,point_kind,sequence_index,split,fit_eligible,full_curve_test,headline_stability_test,stability_class,root_identifier_used
G2_cooling_half_refine_02,E:/Python demo/PINN/data/processed/q2_protocol_manifold_branch_aware_surrogate_mve_v1/Q2-PROTOCOL-MANIFOLD-BRANCH-AWARE-SURROGATE-MVE-20260810-V1/G2_cooling.npz,abc6561fe9538c9e64342f89b3ac18a97f5dc182b4c117c18943b0821a7256dd,G2,G2_cooling,cooling,-1.0,1.55,1.078125,20.0,1.5,half_step_event_refinement,1,excluded_auxiliary,False,False,False,not_evaluated,False
G3_heating_coarse_000,E:/Python demo/PINN/data/processed/q2_protocol_manifold_branch_aware_surrogate_mve_v1/Q2-PROTOCOL-MANIFOLD-BRANCH-AWARE-SURROGATE-MVE-20260810-V1/G3_heating.npz,e9a27334f943e602b2b73a5525a62940deb157f2bfa87d4bd00830ee4f3b45ce,G3,G3_heating,heating,1.0,0.75,0.75,30.0,0.0,coarse,0,train,True,False,False,not_evaluated,False
G3_heating_coarse_001,E:/Python demo/PINN/data/processed/q2_protocol_manifold_branch_aware_surrogate_mve_v1/Q2-PROTOCOL-MANIFOLD-BRANCH-AWARE-SURROGATE-MVE-20260810-V1/G3_heating.npz,906f00d2201a0adb0967c770156473c9c2d83b0914accb047aa7e239868309e1,G3,G3_heating,heating,1.0,0.75,0.775,30.0,0.0,coarse,1,train,True,False,False,not_evaluated,False
G3_heating_coarse_002,E:/Python demo/PINN/data/processed/q2_protocol_manifold_branch_aware_surrogate_mve_v1/Q2-PROTOCOL-MANIFOLD-BRANCH-AWARE-SURROGATE-MVE-20260810-V1/G3_heating.npz,3d109ebf960932f9e9af4b3284bf058d18f3a4c70cb20761d33c535ac64842c9,G3,G3_heating,heating,1.0,0.75,0.8,30.0,0.0,coarse,2,train,True,False,False,not_evaluated,False
G3_heating_coarse_003,E:/Python demo/PINN/data/processed/q2_protocol_manifold_branch_aware_surrogate_mve_v1/Q2-PROTOCOL-MANIFOLD-BRANCH-AWARE-SURROGATE-MVE-20260810-V1/G3_heating.npz,e09d47cad8bc2ef1079bb86a43d679680bf02c2bad28bc8e1701d3dfd547e76f,G3,G3_heating,heating,1.0,0.75,0.825,30.0,0.0,coarse,3,train,True,False,False,not_evaluated,False
G3_heating_coarse_004,E:/Python demo/PINN/data/processed/q2_protocol_manifold_branch_aware_surrogate_mve_v1/Q2-PROTOCOL-MANIFOLD-BRANCH-AWARE-SURROGATE-MVE-20260810-V1/G3_heating.npz,23030c1916a7e08ab5bce4aa59256b7b9c089b746779bf20ee587243a8adec3b,G3,G3_heating,heating,1.0,0.75,0.85,30.0,0.0,coarse,4,train,True,False,False,not_evaluated,False
G3_heating_coarse_005,E:/Python demo/PINN/data/processed/q2_protocol_manifold_branch_aware_surrogate_mve_v1/Q2-PROTOCOL-MANIFOLD-BRANCH-AWARE-SURROGATE-MVE-20260810-V1/G3_heating.npz,d2f3205b88d20f4de5d03506f1a01945df4fa037e61e710ba2dcd6835f28fe03,G3,G3_heating,heating,1.0,0.75,0.875,30.0,0.0,coarse,5,train,True,False,False,not_evaluated,False
G3_heating_coarse_006,E:/Python demo/PINN/data/processed/q2_protocol_manifold_branch_aware_surrogate_mve_v1/Q2-PROTOCOL-MANIFOLD-BRANCH-AWARE-SURROGATE-MVE-20260810-V1/G3_heating.npz,b3eb5ca393879054f8dd1b0bfbcf2caa305eb2612550ab9251876a6d5ac9d865,G3,G3_heating,heating,1.0,0.75,0.9,30.0,0.0,coarse,6,validation,False,False,False,not_evaluated,False
G3_heating_coarse_007,E:/Python demo/PINN/data/processed/q2_protocol_manifold_branch_aware_surrogate_mve_v1/Q2-PROTOCOL-MANIFOLD-BRANCH-AWARE-SURROGATE-MVE-20260810-V1/G3_heating.npz,94f8b31b288ef7eb1dfe0e0499e52bd4f7ded9d0b41db2801dde69f41992b3f5,G3,G3_heating,heating,1.0,0.75,0.925,30.0,0.0,coarse,7,train,True,False,False,not_evaluated,False
G3_heating_coarse_008,E:/Python demo/PINN/data/processed/q2_protocol_manifold_branch_aware_surrogate_mve_v1/Q2-PROTOCOL-MANIFOLD-BRANCH-AWARE-SURROGATE-MVE-20260810-V1/G3_heating.npz,5aecf599c7cb26369c988059efd876aeaeb13a670d2509758b08258da07429b1,G3,G3_heating,heating,1.0,0.75,0.95,30.0,0.0,coarse,8,train,True,False,False,not_evaluated,False
G3_heating_coarse_009,E:/Python demo/PINN/data/processed/q2_protocol_manifold_branch_aware_surrogate_mve_v1/Q2-PROTOCOL-MANIFOLD-BRANCH-AWARE-SURROGATE-MVE-20260810-V1/G3_heating.npz,00f34f5bf149c8a8585de980a24e6b5612f4703f09216a4469baf23bf33c1377,G3,G3_heating,heating,1.0,0.75,0.975,30.0,0.0,coarse,9,train,True,False,False,not_evaluated,False
G3_heating_coarse_010,E:/Python demo/PINN/data/processed/q2_protocol_manifold_branch_aware_surrogate_mve_v1/Q2-PROTOCOL-MANIFOLD-BRANCH-AWARE-SURROGATE-MVE-20260810-V1/G3_heating.npz,a52b9421a1e5b343fd4b29b202033f36e834348264a61b40f3f203739656f316,G3,G3_heating,heating,1.0,0.75,1.0,30.0,0.0,coarse,10,train,True,False,False,not_evaluated,False
G3_heating_coarse_011,E:/Python demo/PINN/data/processed/q2_protocol_manifold_branch_aware_surrogate_mve_v1/Q2-PROTOCOL-MANIFOLD-BRANCH-AWARE-SURROGATE-MVE-20260810-V1/G3_heating.npz,1ec8c5101118c951791ed514059b2c0e4cd9ea9664df99c15e2d690d281f4c2b,G3,G3_heating,heating,1.0,0.75,1.025,30.0,0.0,coarse,11,train,True,False,False,not_evaluated,False
G3_heating_coarse_012,E:/Python demo/PINN/data/processed/q2_protocol_manifold_branch_aware_surrogate_mve_v1/Q2-PROTOCOL-MANIFOLD-BRANCH-AWARE-SURROGATE-MVE-20260810-V1/G3_heating.npz,0d6f5e2040fda6d45f8bbb5944438bbcfadf7ded7dc9498d37b9ee488049baca,G3,G3_heating,heating,1.0,0.75,1.05,30.0,0.0,coarse,12,train,True,False,False,not_evaluated,False
G3_heating_coarse_013,E:/Python demo/PINN/data/processed/q2_protocol_manifold_branch_aware_surrogate_mve_v1/Q2-PROTOCOL-MANIFOLD-BRANCH-AWARE-SURROGATE-MVE-20260810-V1/G3_heating.npz,75b3aa2d9fd18f92bc389d96d3e67ca1368e3d5782c7ca88fc3a4c2027333041,G3,G3_heating,heating,1.0,0.75,1.075,30.0,0.0,coarse,13,train,True,False,False,not_evaluated,False
G3_heating_coarse_014,E:/Python demo/PINN/data/processed/q2_protocol_manifold_branch_aware_surrogate_mve_v1/Q2-PROTOCOL-MANIFOLD-BRANCH-AWARE-SURROGATE-MVE-20260810-V1/G3_heating.npz,149f4b602acb40221e890af4fea3f91851574af40c7b8bca3f597e93d619a7d6,G3,G3_heating,heating,1.0,0.75,1.1,30.0,0.0,coarse,14,validation,False,False,False,not_evaluated,False
G3_heating_coarse_015,E:/Python demo/PINN/data/processed/q2_protocol_manifold_branch_aware_surrogate_mve_v1/Q2-PROTOCOL-MANIFOLD-BRANCH-AWARE-SURROGATE-MVE-20260810-V1/G3_heating.npz,bdac209d651a64da9b7df53c2fc1e444e4b4f1412f580132b819256e87680b6d,G3,G3_heating,heating,1.0,0.75,1.125,30.0,0.0,coarse,15,train,True,False,False,not_evaluated,False
G3_heating_coarse_016,E:/Python demo/PINN/data/processed/q2_protocol_manifold_branch_aware_surrogate_mve_v1/Q2-PROTOCOL-MANIFOLD-BRANCH-AWARE-SURROGATE-MVE-20260810-V1/G3_heating.npz,0cfae08013dd9561eb796940553ff03f810d734ab3cb528f32e14836c519b34c,G3,G3_heating,heating,1.0,0.75,1.15,30.0,0.0,coarse,16,train,True,False,False,not_evaluated,False
G3_heating_coarse_017,E:/Python demo/PINN/data/processed/q2_protocol_manifold_branch_aware_surrogate_mve_v1/Q2-PROTOCOL-MANIFOLD-BRANCH-AWARE-SURROGATE-MVE-20260810-V1/G3_heating.npz,1804f8b1aad889c860a53aee81f1be78821087c7d29dd68731af3e7cc3938a99,G3,G3_heating,heating,1.0,0.75,1.175,30.0,0.0,coarse,17,train,True,False,False,not_evaluated,False
G3_heating_coarse_018,E:/Python demo/PINN/data/processed/q2_protocol_manifold_branch_aware_surrogate_mve_v1/Q2-PROTOCOL-MANIFOLD-BRANCH-AWARE-SURROGATE-MVE-20260810-V1/G3_heating.npz,82122fb03f70cfce3e88e1bc8d6f9d43feddcfcf5a9f40fab5d99024a3f27e3a,G3,G3_heating,heating,1.0,0.75,1.2,30.0,0.0,coarse,18,train,True,False,False,not_evaluated,False
G3_heating_coarse_019,E:/Python demo/PINN/data/processed/q2_protocol_manifold_branch_aware_surrogate_mve_v1/Q2-PROTOCOL-MANIFOLD-BRANCH-AWARE-SURROGATE-MVE-20260810-V1/G3_heating.npz,20896a0da64f6046376769592fc1dd88aaec31d4d817d0d04855087ad29eb854,G3,G3_heating,heating,1.0,0.75,1.225,30.0,0.0,coarse,19,train,True,False,False,not_evaluated,False
G3_heating_coarse_020,E:/Python demo/PINN/data/processed/q2_protocol_manifold_branch_aware_surrogate_mve_v1/Q2-PROTOCOL-MANIFOLD-BRANCH-AWARE-SURROGATE-MVE-20260810-V1/G3_heating.npz,ae03b2bb3dc3d7e1e87d5731e9b86394a8a08ea05137c842369f0190c8ed83f3,G3,G3_heating,heating,1.0,0.75,1.25,30.0,0.0,coarse,20,train,True,False,False,not_evaluated,False
G3_heating_coarse_021,E:/Python demo/PINN/data/processed/q2_protocol_manifold_branch_aware_surrogate_mve_v1/Q2-PROTOCOL-MANIFOLD-BRANCH-AWARE-SURROGATE-MVE-20260810-V1/G3_heating.npz,4e76fa57f29cd77516b5bac48d61d91724e601c2ec06209b9c84310fcdfed5a3,G3,G3_heating,heating,1.0,0.75,1.275,30.0,0.0,coarse,21,train,True,False,False,not_evaluated,False
G3_heating_coarse_022,E:/Python demo/PINN/data/processed/q2_protocol_manifold_branch_aware_surrogate_mve_v1/Q2-PROTOCOL-MANIFOLD-BRANCH-AWARE-SURROGATE-MVE-20260810-V1/G3_heating.npz,36bb547bffc141503de9f1d5b960db556ab6ec1fc042d3465394ae525f5c6c97,G3,G3_heating,heating,1.0,0.75,1.3,30.0,0.0,coarse,22,validation,False,False,False,not_evaluated,False
G3_heating_coarse_023,E:/Python demo/PINN/data/processed/q2_protocol_manifold_branch_aware_surrogate_mve_v1/Q2-PROTOCOL-MANIFOLD-BRANCH-AWARE-SURROGATE-MVE-20260810-V1/G3_heating.npz,6e8a5c0ee9b0f6df9d1425910dd6865bd5defdac5c83021bead077536556d5c3,G3,G3_heating,heating,1.0,0.75,1.3250000000000002,30.0,0.0,coarse,23,train,True,False,False,not_evaluated,False
G3_heating_coarse_024,E:/Python demo/PINN/data/processed/q2_protocol_manifold_branch_aware_surrogate_mve_v1/Q2-PROTOCOL-MANIFOLD-BRANCH-AWARE-SURROGATE-MVE-20260810-V1/G3_heating.npz,c77f50315604e2827d8bf777650791a1e4a344cd84a181ea2561af56ccb77f39,G3,G3_heating,heating,1.0,0.75,1.35,30.0,0.0,coarse,24,train,True,False,False,not_evaluated,False
G3_heating_coarse_025,E:/Python demo/PINN/data/processed/q2_protocol_manifold_branch_aware_surrogate_mve_v1/Q2-PROTOCOL-MANIFOLD-BRANCH-AWARE-SURROGATE-MVE-20260810-V1/G3_heating.npz,3abefc76a88bb4eb2ddb34d31311cdbc76c2a3dc8218676deb4b9b893e0ca756,G3,G3_heating,heating,1.0,0.75,1.375,30.0,0.0,coarse,25,train,True,False,False,not_evaluated,False
G3_heating_coarse_026,E:/Python demo/PINN/data/processed/q2_protocol_manifold_branch_aware_surrogate_mve_v1/Q2-PROTOCOL-MANIFOLD-BRANCH-AWARE-SURROGATE-MVE-20260810-V1/G3_heating.npz,ae893676060ee3b91de4c2689aa4deef4bf951bc528ddbc47b515992daf4d186,G3,G3_heating,heating,1.0,0.75,1.4,30.0,0.0,coarse,26,train,True,False,False,not_evaluated,False
G3_heating_coarse_027,E:/Python demo/PINN/data/processed/q2_protocol_manifold_branch_aware_surrogate_mve_v1/Q2-PROTOCOL-MANIFOLD-BRANCH-AWARE-SURROGATE-MVE-20260810-V1/G3_heating.npz,e796550b483b86c8e8719d8a4057f24682f77b0a13822f564ab492db2ca1c275,G3,G3_heating,heating,1.0,0.75,1.425,30.0,0.0,coarse,27,train,True,False,False,not_evaluated,False
G3_heating_coarse_028,E:/Python demo/PINN/data/processed/q2_protocol_manifold_branch_aware_surrogate_mve_v1/Q2-PROTOCOL-MANIFOLD-BRANCH-AWARE-SURROGATE-MVE-20260810-V1/G3_heating.npz,5c218431a56a48e6d38220f3985b2751b0056cb9bfac2adbd4cc2119f7073b3a,G3,G3_heating,heating,1.0,0.75,1.4500000000000002,30.0,0.0,coarse,28,train,True,False,False,not_evaluated,False
G3_heating_coarse_029,E:/Python demo/PINN/data/processed/q2_protocol_manifold_branch_aware_surrogate_mve_v1/Q2-PROTOCOL-MANIFOLD-BRANCH-AWARE-SURROGATE-MVE-20260810-V1/G3_heating.npz,83a86e1b8bcc2d843691db0f8926adab455270003f9b2ccc102165ff15662d18,G3,G3_heating,heating,1.0,0.75,1.475,30.0,0.0,coarse,29,train,True,False,False,not_evaluated,False
G3_heating_coarse_030,E:/Python demo/PINN/data/processed/q2_protocol_manifold_branch_aware_surrogate_mve_v1/Q2-PROTOCOL-MANIFOLD-BRANCH-AWARE-SURROGATE-MVE-20260810-V1/G3_heating.npz,44a31d8fd2a3978ef381ad95f9f4528c4229c6d4f9f8cb3749032949599dcf4e,G3,G3_heating,heating,1.0,0.75,1.5,30.0,0.0,coarse,30,validation,False,False,False,not_evaluated,False
G3_heating_coarse_031,E:/Python demo/PINN/data/processed/q2_protocol_manifold_branch_aware_surrogate_mve_v1/Q2-PROTOCOL-MANIFOLD-BRANCH-AWARE-SURROGATE-MVE-20260810-V1/G3_heating.npz,949d57cbe946ac414ae8070ee5a851146eec76a3795c6989cfd6902597d40b5f,G3,G3_heating,heating,1.0,0.75,1.525,30.0,0.0,coarse,31,train,True,False,False,not_evaluated,False
G3_heating_coarse_032,E:/Python demo/PINN/data/processed/q2_protocol_manifold_branch_aware_surrogate_mve_v1/Q2-PROTOCOL-MANIFOLD-BRANCH-AWARE-SURROGATE-MVE-20260810-V1/G3_heating.npz,3cbd583acd356b3cbf48f9e31ad091455dfa3fdd93c1d3ddd0bb078d42cf0570,G3,G3_heating,heating,1.0,0.75,1.55,30.0,0.0,coarse,32,train,True,False,False,not_evaluated,False
G3_cooling_coarse_000,E:/Python demo/PINN/data/processed/q2_protocol_manifold_branch_aware_surrogate_mve_v1/Q2-PROTOCOL-MANIFOLD-BRANCH-AWARE-SURROGATE-MVE-20260810-V1/G3_cooling.npz,b9838e2db1490b6a65bfd747fd0ff7d39eabe30546ae638c88c561acd3dfb2c5,G3,G3_cooling,cooling,-1.0,1.55,1.55,30.0,0.0,coarse,0,train,True,False,False,not_evaluated,False
G3_cooling_coarse_001,E:/Python demo/PINN/data/processed/q2_protocol_manifold_branch_aware_surrogate_mve_v1/Q2-PROTOCOL-MANIFOLD-BRANCH-AWARE-SURROGATE-MVE-20260810-V1/G3_cooling.npz,d6bb323919efefcad4ac2c241dec325993692cba2c7de312656ca36a8952c27d,G3,G3_cooling,cooling,-1.0,1.55,1.5250000000000001,30.0,0.0,coarse,1,train,True,False,False,not_evaluated,False
G3_cooling_coarse_002,E:/Python demo/PINN/data/processed/q2_protocol_manifold_branch_aware_surrogate_mve_v1/Q2-PROTOCOL-MANIFOLD-BRANCH-AWARE-SURROGATE-MVE-20260810-V1/G3_cooling.npz,a0e1151752333b59e3d11ee0b5ed68fce2c11b02374864bde5c740226c551fa7,G3,G3_cooling,cooling,-1.0,1.55,1.5,30.0,0.0,coarse,2,train,True,False,False,not_evaluated,False
G3_cooling_coarse_003,E:/Python demo/PINN/data/processed/q2_protocol_manifold_branch_aware_surrogate_mve_v1/Q2-PROTOCOL-MANIFOLD-BRANCH-AWARE-SURROGATE-MVE-20260810-V1/G3_cooling.npz,ca0f222901fe357eca93bc42155a12a0d3da5c18c5e0902db8d820171d83a5ac,G3,G3_cooling,cooling,-1.0,1.55,1.475,30.0,0.0,coarse,3,train,True,False,False,not_evaluated,False
G3_cooling_coarse_004,E:/Python demo/PINN/data/processed/q2_protocol_manifold_branch_aware_surrogate_mve_v1/Q2-PROTOCOL-MANIFOLD-BRANCH-AWARE-SURROGATE-MVE-20260810-V1/G3_cooling.npz,6ba1fec722aa5c21f5966318dc11e6e592a70850c5a1312dfc38b3c046f49cff,G3,G3_cooling,cooling,-1.0,1.55,1.45,30.0,0.0,coarse,4,train,True,False,False,not_evaluated,False
G3_cooling_coarse_005,E:/Python demo/PINN/data/processed/q2_protocol_manifold_branch_aware_surrogate_mve_v1/Q2-PROTOCOL-MANIFOLD-BRANCH-AWARE-SURROGATE-MVE-20260810-V1/G3_cooling.npz,80146e1df189c22e96521f33ed9ffdb7d329c268ecb412ce918775b3cef3f97b,G3,G3_cooling,cooling,-1.0,1.55,1.425,30.0,0.0,coarse,5,train,True,False,False,not_evaluated,False
G3_cooling_coarse_006,E:/Python demo/PINN/data/processed/q2_protocol_manifold_branch_aware_surrogate_mve_v1/Q2-PROTOCOL-MANIFOLD-BRANCH-AWARE-SURROGATE-MVE-20260810-V1/G3_cooling.npz,f00e79181e33482647d1717fb5eb0076542adab7fad09245ce783e1308bb3862,G3,G3_cooling,cooling,-1.0,1.55,1.4,30.0,0.0,coarse,6,validation,False,False,False,not_evaluated,False
G3_cooling_coarse_007,E:/Python demo/PINN/data/processed/q2_protocol_manifold_branch_aware_surrogate_mve_v1/Q2-PROTOCOL-MANIFOLD-BRANCH-AWARE-SURROGATE-MVE-20260810-V1/G3_cooling.npz,629752453479ec64b554063a45596ad5d8bedf4996a3e06163320fba3910ba3e,G3,G3_cooling,cooling,-1.0,1.55,1.375,30.0,0.0,coarse,7,train,True,False,False,not_evaluated,False
G3_cooling_coarse_008,E:/Python demo/PINN/data/processed/q2_protocol_manifold_branch_aware_surrogate_mve_v1/Q2-PROTOCOL-MANIFOLD-BRANCH-AWARE-SURROGATE-MVE-20260810-V1/G3_cooling.npz,3a572574ed6be37fa9b5a3bccd60f025201eecd902df6119e10fa30adb622a24,G3,G3_cooling,cooling,-1.0,1.55,1.35,30.0,0.0,coarse,8,train,True,False,False,not_evaluated,False
G3_cooling_coarse_009,E:/Python demo/PINN/data/processed/q2_protocol_manifold_branch_aware_surrogate_mve_v1/Q2-PROTOCOL-MANIFOLD-BRANCH-AWARE-SURROGATE-MVE-20260810-V1/G3_cooling.npz,a262bce9c0cf2d3b55f8b4159a9a8dcef2b6eb5ff11ddb46d5b4706a12f48353,G3,G3_cooling,cooling,-1.0,1.55,1.325,30.0,0.0,coarse,9,train,True,False,False,not_evaluated,False
G3_cooling_coarse_010,E:/Python demo/PINN/data/processed/q2_protocol_manifold_branch_aware_surrogate_mve_v1/Q2-PROTOCOL-MANIFOLD-BRANCH-AWARE-SURROGATE-MVE-20260810-V1/G3_cooling.npz,ec2e3e604d57efb8b5545a498ed3f9d95f5b56bf44770c849993446120daea47,G3,G3_cooling,cooling,-1.0,1.55,1.3,30.0,0.0,coarse,10,train,True,False,False,not_evaluated,False
G3_cooling_coarse_011,E:/Python demo/PINN/data/processed/q2_protocol_manifold_branch_aware_surrogate_mve_v1/Q2-PROTOCOL-MANIFOLD-BRANCH-AWARE-SURROGATE-MVE-20260810-V1/G3_cooling.npz,35b1a97f601f0553bf67af605bfe61211fc98ffd955e8e9e72c927e3586984a1,G3,G3_cooling,cooling,-1.0,1.55,1.275,30.0,0.0,coarse,11,train,True,False,False,not_evaluated,False
G3_cooling_coarse_012,E:/Python demo/PINN/data/processed/q2_protocol_manifold_branch_aware_surrogate_mve_v1/Q2-PROTOCOL-MANIFOLD-BRANCH-AWARE-SURROGATE-MVE-20260810-V1/G3_cooling.npz,1f934a8b49b319134e9b0cc7c49ccae37e4f19ccaa6f635472499ea0c4ac5f04,G3,G3_cooling,cooling,-1.0,1.55,1.25,30.0,0.0,coarse,12,train,True,False,False,not_evaluated,False
G3_cooling_coarse_013,E:/Python demo/PINN/data/processed/q2_protocol_manifold_branch_aware_surrogate_mve_v1/Q2-PROTOCOL-MANIFOLD-BRANCH-AWARE-SURROGATE-MVE-20260810-V1/G3_cooling.npz,79efe7ecd8c6e42622f59bc4c89ce11a670671bd3c8eb0e6f6160de8a474a5b9,G3,G3_cooling,cooling,-1.0,1.55,1.225,30.0,0.0,coarse,13,train,True,False,False,not_evaluated,False
G3_cooling_coarse_014,E:/Python demo/PINN/data/processed/q2_protocol_manifold_branch_aware_surrogate_mve_v1/Q2-PROTOCOL-MANIFOLD-BRANCH-AWARE-SURROGATE-MVE-20260810-V1/G3_cooling.npz,d3ecd58ae2dfaf5bfad56dad385c17c396c711ef4dc4773b73fec61d66469807,G3,G3_cooling,cooling,-1.0,1.55,1.2,30.0,0.0,coarse,14,validation,False,False,False,not_evaluated,False
G3_cooling_coarse_015,E:/Python demo/PINN/data/processed/q2_protocol_manifold_branch_aware_surrogate_mve_v1/Q2-PROTOCOL-MANIFOLD-BRANCH-AWARE-SURROGATE-MVE-20260810-V1/G3_cooling.npz,443890ff3a17df70792de8ebac447d067f594d332eb3f355d72a64ca0c3c5143,G3,G3_cooling,cooling,-1.0,1.55,1.175,30.0,0.0,coarse,15,train,True,False,False,not_evaluated,False
G3_cooling_coarse_016,E:/Python demo/PINN/data/processed/q2_protocol_manifold_branch_aware_surrogate_mve_v1/Q2-PROTOCOL-MANIFOLD-BRANCH-AWARE-SURROGATE-MVE-20260810-V1/G3_cooling.npz,df3b331253f5999171896ab72b908395db03779f5bf839fa9f8e418c3205a00b,G3,G3_cooling,cooling,-1.0,1.55,1.15,30.0,0.0,coarse,16,train,True,False,False,not_evaluated,False
G3_cooling_coarse_017,E:/Python demo/PINN/data/processed/q2_protocol_manifold_branch_aware_surrogate_mve_v1/Q2-PROTOCOL-MANIFOLD-BRANCH-AWARE-SURROGATE-MVE-20260810-V1/G3_cooling.npz,09db54222c8db450965184351646e34ec2999a7a658ecf113e8d70786e5f0f4c,G3,G3_cooling,cooling,-1.0,1.55,1.125,30.0,0.0,coarse,17,train,True,False,False,not_evaluated,False
G3_cooling_coarse_018,E:/Python demo/PINN/data/processed/q2_protocol_manifold_branch_aware_surrogate_mve_v1/Q2-PROTOCOL-MANIFOLD-BRANCH-AWARE-SURROGATE-MVE-20260810-V1/G3_cooling.npz,5a360a7120e4998a42ceeacd82d72910789bc64e3683c1a99769785a72a98e4f,G3,G3_cooling,cooling,-1.0,1.55,1.1,30.0,0.0,coarse,18,train,True,False,False,not_evaluated,False
G3_cooling_coarse_019,E:/Python demo/PINN/data/processed/q2_protocol_manifold_branch_aware_surrogate_mve_v1/Q2-PROTOCOL-MANIFOLD-BRANCH-AWARE-SURROGATE-MVE-20260810-V1/G3_cooling.npz,416168e0a73d9ba3f0dd675c04e6b64812d0de044b6b815625954c342ba72407,G3,G3_cooling,cooling,-1.0,1.55,1.075,30.0,0.0,coarse,19,train,True,False,False,not_evaluated,False
G3_cooling_coarse_020,E:/Python demo/PINN/data/processed/q2_protocol_manifold_branch_aware_surrogate_mve_v1/Q2-PROTOCOL-MANIFOLD-BRANCH-AWARE-SURROGATE-MVE-20260810-V1/G3_cooling.npz,888e01b33cfd42bfbc404702ebe9db33ee3f2ad5aac02e06774928ed72c7abc9,G3,G3_cooling,cooling,-1.0,1.55,1.05,30.0,0.0,coarse,20,train,True,False,False,not_evaluated,False
G3_cooling_coarse_021,E:/Python demo/PINN/data/processed/q2_protocol_manifold_branch_aware_surrogate_mve_v1/Q2-PROTOCOL-MANIFOLD-BRANCH-AWARE-SURROGATE-MVE-20260810-V1/G3_cooling.npz,ed85c6775ab0104cfb595ad0cda87c429cdba251d10ae15a08076f5dca8d2b63,G3,G3_cooling,cooling,-1.0,1.55,1.025,30.0,0.0,coarse,21,train,True,False,False,not_evaluated,False
G3_cooling_coarse_022,E:/Python demo/PINN/data/processed/q2_protocol_manifold_branch_aware_surrogate_mve_v1/Q2-PROTOCOL-MANIFOLD-BRANCH-AWARE-SURROGATE-MVE-20260810-V1/G3_cooling.npz,c635b1f17ecdf0d50eb8524ef77912c555d86cbb086a62671f6b8a271b35cc45,G3,G3_cooling,cooling,-1.0,1.55,1.0,30.0,0.0,coarse,22,validation,False,False,False,not_evaluated,False
G3_cooling_coarse_023,E:/Python demo/PINN/data/processed/q2_protocol_manifold_branch_aware_surrogate_mve_v1/Q2-PROTOCOL-MANIFOLD-BRANCH-AWARE-SURROGATE-MVE-20260810-V1/G3_cooling.npz,c90189472786b22cac69dd56d55fdf2e9581933f7ad1c051505125adb3711e92,G3,G3_cooling,cooling,-1.0,1.55,0.975,30.0,0.0,coarse,23,train,True,False,False,not_evaluated,False
G3_cooling_coarse_024,E:/Python demo/PINN/data/processed/q2_protocol_manifold_branch_aware_surrogate_mve_v1/Q2-PROTOCOL-MANIFOLD-BRANCH-AWARE-SURROGATE-MVE-20260810-V1/G3_cooling.npz,d4083d70c0f800c0ae3eb2ebe5f0ff7ebbce5f29aeb30a33ef934d6a2676c91f,G3,G3_cooling,cooling,-1.0,1.55,0.95,30.0,0.0,coarse,24,train,True,False,False,not_evaluated,False
G3_cooling_coarse_025,E:/Python demo/PINN/data/processed/q2_protocol_manifold_branch_aware_surrogate_mve_v1/Q2-PROTOCOL-MANIFOLD-BRANCH-AWARE-SURROGATE-MVE-20260810-V1/G3_cooling.npz,fdf06d035b2401312c1a6d4d2fc044a215dc34185e643adb4c45a4e17c23b3c2,G3,G3_cooling,cooling,-1.0,1.55,0.925,30.0,0.0,coarse,25,train,True,False,False,not_evaluated,False
G3_cooling_coarse_026,E:/Python demo/PINN/data/processed/q2_protocol_manifold_branch_aware_surrogate_mve_v1/Q2-PROTOCOL-MANIFOLD-BRANCH-AWARE-SURROGATE-MVE-20260810-V1/G3_cooling.npz,a7a9056aa3b3154917d103a6904de1b3f1d4dbd72fca795adbfbaf0dc89654b8,G3,G3_cooling,cooling,-1.0,1.55,0.9,30.0,0.0,coarse,26,train,True,False,False,not_evaluated,False
G3_cooling_coarse_027,E:/Python demo/PINN/data/processed/q2_protocol_manifold_branch_aware_surrogate_mve_v1/Q2-PROTOCOL-MANIFOLD-BRANCH-AWARE-SURROGATE-MVE-20260810-V1/G3_cooling.npz,177e27ee59919f7830852514731d5664da915f9d624f66e54f1dfa26633b5fa6,G3,G3_cooling,cooling,-1.0,1.55,0.875,30.0,0.0,coarse,27,train,True,False,False,not_evaluated,False
G3_cooling_coarse_028,E:/Python demo/PINN/data/processed/q2_protocol_manifold_branch_aware_surrogate_mve_v1/Q2-PROTOCOL-MANIFOLD-BRANCH-AWARE-SURROGATE-MVE-20260810-V1/G3_cooling.npz,ef56f8c19e3e70574ba2cde47411c4238dd23e92f79c57491632cd8279bf5af8,G3,G3_cooling,cooling,-1.0,1.55,0.85,30.0,0.0,coarse,28,train,True,False,False,not_evaluated,False
G3_cooling_coarse_029,E:/Python demo/PINN/data/processed/q2_protocol_manifold_branch_aware_surrogate_mve_v1/Q2-PROTOCOL-MANIFOLD-BRANCH-AWARE-SURROGATE-MVE-20260810-V1/G3_cooling.npz,260e0724bda680dc78c0d6f778e32d719b19d46ed646ee843c16a1abbc6dd357,G3,G3_cooling,cooling,-1.0,1.55,0.825,30.0,0.0,coarse,29,train,True,False,False,not_evaluated,False
