seed,model,stage,step,learning_rate,coefficient,total,finite,elapsed_s,gradient_norm,one_projection_temperature,one_projection_potential,one_projection_current,one_projection_fixed_point_defect,two_projection_temperature,two_projection_potential,two_projection_current,two_projection_fixed_point_defect
20260809,H,1,271,0.001,0.7983858351529188,0.7983858351529188,True,5.278921099990839,,,,,,,,,
20260809,H,1,272,0.001,0.798135565842251,0.798135565842251,True,5.284777900000336,,,,,,,,,
20260809,H,1,273,0.001,0.7978841930330467,0.7978841930330467,True,5.291232799994759,,,,,,,,,
20260809,H,1,274,0.001,0.7976317350236318,0.7976317350236318,True,5.297613899980206,,,,,,,,,
20260809,H,1,275,0.001,0.7973782117182121,0.7973782117182121,True,5.302606399985962,,,,,,,,,
20260809,H,1,276,0.001,0.7971236446045288,0.7971236446045288,True,5.310198599996511,,,,,,,,,
20260809,H,1,277,0.001,0.7968680567327173,0.7968680567327173,True,5.316484499984654,,,,,,,,,
20260809,H,1,278,0.001,0.7966114726953017,0.7966114726953017,True,5.32101220000186,,,,,,,,,
20260809,H,1,279,0.001,0.7963539186082254,0.7963539186082254,True,5.32771449998836,,,,,,,,,
20260809,H,1,280,0.001,0.7960954220927923,0.7960954220927923,True,5.3349402000021655,,,,,,,,,
20260809,H,1,281,0.001,0.795836012258371,0.795836012258371,True,5.341951299982611,,,,,,,,,
20260809,H,1,282,0.001,0.7955757196856944,0.7955757196856944,True,5.350442599999951,,,,,,,,,
20260809,H,1,283,0.001,0.7953145764105679,0.7953145764105679,True,5.359804299980169,,,,,,,,,
20260809,H,1,284,0.001,0.7950526159077986,0.7950526159077986,True,5.368024700001115,,,,,,,,,
20260809,H,1,285,0.001,0.7947898730751434,0.7947898730751434,True,5.375218799978029,,,,,,,,,
20260809,H,1,286,0.001,0.7945263842170671,0.7945263842170671,True,5.3815136999764945,,,,,,,,,
20260809,H,1,287,0.001,0.7942621870281136,0.7942621870281136,True,5.388026100001298,,,,,,,,,
20260809,H,1,288,0.001,0.7939973205756773,0.7939973205756773,True,5.395548300002702,,,,,,,,,
20260809,H,1,289,0.001,0.7937318252819783,0.7937318252819783,True,5.402205699996557,,,,,,,,,
20260809,H,1,290,0.001,0.7934657429050472,0.7934657429050472,True,5.4094042999786325,,,,,,,,,
20260809,H,1,291,0.001,0.7931991165185275,0.7931991165185275,True,5.416161999979522,,,,,,,,,
20260809,H,1,292,0.001,0.7929319904901201,0.7929319904901201,True,5.422056299983524,,,,,,,,,
20260809,H,1,293,0.001,0.7926644104584988,0.7926644104584988,True,5.427953799982788,,,,,,,,,
20260809,H,1,294,0.001,0.792396423308538,0.792396423308538,True,5.433323199977167,,,,,,,,,
20260809,H,1,295,0.001,0.7921280771447059,0.7921280771447059,True,5.439144099975238,,,,,,,,,
20260809,H,1,296,0.001,0.7918594212624882,0.7918594212624882,True,5.44483609998133,,,,,,,,,
20260809,H,1,297,0.001,0.7915905061177222,0.7915905061177222,True,5.450696399988374,,,,,,,,,
20260809,H,1,298,0.001,0.7913213832937288,0.7913213832937288,True,5.456868199980818,,,,,,,,,
20260809,H,1,299,0.001,0.7910521054661515,0.7910521054661515,True,5.462378399999579,,,,,,,,,
20260809,H,1,300,0.001,0.790782726365418,0.790782726365418,True,5.4676304000022355,,,,,,,,,
20260809,H,1,301,0.001,0.7905133007367583,0.7905133007367583,True,5.472829499980435,,,,,,,,,
20260809,H,1,302,0.001,0.7902438842977204,0.7902438842977204,True,5.477745399984997,,,,,,,,,
20260809,H,1,303,0.001,0.7899745336931491,0.7899745336931491,True,5.483051099989098,,,,,,,,,
20260809,H,1,304,0.001,0.7897053064475921,0.7897053064475921,True,5.488671599974623,,,,,,,,,
20260809,H,1,305,0.001,0.7894362609151199,0.7894362609151199,True,5.493837799993344,,,,,,,,,
20260809,H,1,306,0.001,0.7891674562265559,0.7891674562265559,True,5.498968400002923,,,,,,,,,
20260809,H,1,307,0.001,0.7888989522341189,0.7888989522341189,True,5.504299099993659,,,,,,,,,
20260809,H,1,308,0.001,0.7886308094534988,0.7886308094534988,True,5.509309199987911,,,,,,,,,
20260809,H,1,309,0.001,0.7883630890033897,0.7883630890033897,True,5.514056399988476,,,,,,,,,
20260809,H,1,310,0.001,0.7880958525425157,0.7880958525425157,True,5.519156800000928,,,,,,,,,
20260809,H,1,311,0.001,0.7878291622041979,0.7878291622041979,True,5.524172699981136,,,,,,,,,
20260809,H,1,312,0.001,0.7875630805285081,0.7875630805285081,True,5.529104499990353,,,,,,,,,
20260809,H,1,313,0.001,0.7872976703920763,0.7872976703920763,True,5.533750699978555,,,,,,,,,
20260809,H,1,314,0.001,0.7870329949356113,0.7870329949356113,True,5.538789699989138,,,,,,,,,
20260809,H,1,315,0.001,0.7867691174892137,0.7867691174892137,True,5.543597599986242,,,,,,,,,
20260809,H,1,316,0.001,0.7865061014955541,0.7865061014955541,True,5.5485602999979164,,,,,,,,,
20260809,H,1,317,0.001,0.7862440104310033,0.7862440104310033,True,5.553742799995234,,,,,,,,,
20260809,H,1,318,0.001,0.7859829077248008,0.7859829077248008,True,5.558527699991828,,,,,,,,,
20260809,H,1,319,0.001,0.7857228566763553,0.7857228566763553,True,5.563215799978934,,,,,,,,,
20260809,H,1,320,0.001,0.7854639203707727,0.7854639203707727,True,5.567984900000738,,,,,,,,,
20260809,H,1,321,0.001,0.785206161592712,0.785206161592712,True,5.572723199991742,,,,,,,,,
20260809,H,1,322,0.001,0.7849496427386713,0.7849496427386713,True,5.577601400000276,,,,,,,,,
20260809,H,1,323,0.001,0.7846944257278128,0.7846944257278128,True,5.582788599975174,,,,,,,,,
20260809,H,1,324,0.001,0.7844405719114349,0.7844405719114349,True,5.588008599996101,,,,,,,,,
20260809,H,1,325,0.001,0.7841881419812012,0.7841881419812012,True,5.592975399980787,,,,,,,,,
20260809,H,1,326,0.001,0.7839371958762492,0.7839371958762492,True,5.59821669998928,,,,,,,,,
20260809,H,1,327,0.001,0.783687792689292,0.783687792689292,True,5.603267400001641,,,,,,,,,
20260809,H,1,328,0.001,0.7834399905718389,0.7834399905718389,True,5.6085424999764655,,,,,,,,,
20260809,H,1,329,0.001,0.7831938466386673,0.7831938466386673,True,5.6154353999882005,,,,,,,,,
20260809,H,1,330,0.001,0.7829494168716712,0.7829494168716712,True,5.623475200001849,,,,,,,,,
20260809,H,1,331,0.001,0.782706756023237,0.782706756023237,True,5.631197399983648,,,,,,,,,
20260809,H,1,332,0.001,0.7824659175192892,0.7824659175192892,True,5.639986700000009,,,,,,,,,
20260809,H,1,333,0.001,0.7822269533621637,0.7822269533621637,True,5.646814599982463,,,,,,,,,
20260809,H,1,334,0.001,0.7819899140334801,0.7819899140334801,True,5.654016699991189,,,,,,,,,
20260809,H,1,335,0.001,0.7817548483971889,0.7817548483971889,True,5.659527299983893,,,,,,,,,
20260809,H,1,336,0.001,0.7815218036029878,0.7815218036029878,True,5.664388399978634,,,,,,,,,
20260809,H,1,337,0.001,0.7812908249903158,0.7812908249903158,True,5.671530799998436,,,,,,,,,
20260809,H,1,338,0.001,0.7810619559931445,0.7810619559931445,True,5.677277599985246,,,,,,,,,
20260809,H,1,339,0.001,0.7808352380458135,0.7808352380458135,True,5.681643799995072,,,,,,,,,
20260809,H,1,340,0.001,0.7806107104901605,0.7806107104901605,True,5.686692299990682,,,,,,,,,
20260809,H,1,341,0.001,0.7803884104842339,0.7803884104842339,True,5.690941099979682,,,,,,,,,
20260809,H,1,342,0.001,0.780168372912876,0.780168372912876,True,5.6945747999998275,,,,,,,,,
20260809,H,1,343,0.001,0.7799506303005046,0.7799506303005046,True,5.698177099984605,,,,,,,,,
20260809,H,1,344,0.001,0.7797352127264247,0.7797352127264247,True,5.701974700001301,,,,,,,,,
20260809,H,1,345,0.001,0.7795221477430333,0.7795221477430333,True,5.705527199985227,,,,,,,,,
20260809,H,1,346,0.001,0.7793114602972967,0.7793114602972967,True,5.709075199993094,,,,,,,,,
20260809,H,1,347,0.001,0.7791031726558924,0.7791031726558924,True,5.712486199976411,,,,,,,,,
20260809,H,1,348,0.001,0.7788973043344336,0.7788973043344336,True,5.716425899998285,,,,,,,,,
20260809,H,1,349,0.001,0.7786938720312012,0.7786938720312012,True,5.721749199990882,,,,,,,,,
20260809,H,1,350,0.001,0.7784928895658223,0.7784928895658223,True,5.725773099984508,,,,,,,,,
20260809,H,1,351,0.001,0.778294367823341,0.778294367823341,True,5.729529499978526,,,,,,,,,
20260809,H,1,352,0.001,0.778098314704135,0.778098314704135,True,5.733399099990493,,,,,,,,,
20260809,H,1,353,0.001,0.7779047350801243,0.7779047350801243,True,5.737021599983564,,,,,,,,,
20260809,H,1,354,0.001,0.7777136307577193,0.7777136307577193,True,5.740570399997523,,,,,,,,,
20260809,H,1,355,0.001,0.7775250004479416,0.7775250004479416,True,5.7440792999987025,,,,,,,,,
20260809,H,1,356,0.001,0.7773388397441336,0.7773388397441336,True,5.747693599987542,,,,,,,,,
20260809,H,1,357,0.001,0.7771551411076523,0.7771551411076523,True,5.751360800000839,,,,,,,,,
20260809,H,1,358,0.001,0.7769738938619137,0.7769738938619137,True,5.754823299997952,,,,,,,,,
20260809,H,1,359,0.001,0.7767950841951166,0.7767950841951166,True,5.758225799974753,,,,,,,,,
20260809,H,1,360,0.001,0.7766186951719366,0.7766186951719366,True,5.761629799992079,,,,,,,,,
20260809,H,1,361,0.001,0.7764447067544301,0.7764447067544301,True,5.764884099975461,,,,,,,,,
20260809,H,1,362,0.001,0.7762730958323418,0.7762730958323418,True,5.769535500003258,,,,,,,,,
20260809,H,1,363,0.001,0.7761038362629368,0.7761038362629368,True,5.773231300001498,,,,,,,,,
20260809,H,1,364,0.001,0.7759368989204388,0.7759368989204388,True,5.776843599975109,,,,,,,,,
20260809,H,1,365,0.001,0.7757722517550607,0.7757722517550607,True,5.782454899977893,,,,,,,,,
20260809,H,1,366,0.001,0.7756098598615684,0.7756098598615684,True,5.786808999982895,,,,,,,,,
20260809,H,1,367,0.001,0.7754496855572299,0.7754496855572299,True,5.793585399980657,,,,,,,,,
20260809,H,1,368,0.001,0.7752916884689381,0.7752916884689381,True,5.800754099996993,,,,,,,,,
20260809,H,1,369,0.001,0.7751358256292137,0.7751358256292137,True,5.808199599996442,,,,,,,,,
20260809,H,1,370,0.001,0.7749820515807275,0.7749820515807275,True,5.814665899990359,,,,,,,,,
20260809,H,1,371,0.001,0.7748303184889083,0.7748303184889083,True,5.820498299988685,,,,,,,,,
20260809,H,1,372,0.001,0.7746805762621289,0.7746805762621289,True,5.827221299987286,,,,,,,,,
20260809,H,1,373,0.001,0.7745327726789114,0.7745327726789114,True,5.833120900002541,,,,,,,,,
20260809,H,1,374,0.001,0.7743868535215157,0.7743868535215157,True,5.837762599985581,,,,,,,,,
20260809,H,1,375,0.001,0.7742427627152412,0.7742427627152412,True,5.842595599999186,,,,,,,,,
20260809,H,1,376,0.001,0.7741004424727091,0.7741004424727091,True,5.848070499981986,,,,,,,,,
20260809,H,1,377,0.001,0.7739598334423663,0.7739598334423663,True,5.853203399979975,,,,,,,,,
20260809,H,1,378,0.001,0.7738208748604127,0.7738208748604127,True,5.857783899991773,,,,,,,,,
20260809,H,1,379,0.001,0.7736835047053405,0.7736835047053405,True,5.862649499991676,,,,,,,,,
20260809,H,1,380,0.001,0.7735476598542524,0.7735476598542524,True,5.867245499975979,,,,,,,,,
20260809,H,1,381,0.001,0.7734132762401292,0.7734132762401292,True,5.871932999987621,,,,,,,,,
20260809,H,1,382,0.001,0.7732802890092189,0.7732802890092189,True,5.87546349997865,,,,,,,,,
20260809,H,1,383,0.001,0.7731486326777325,0.7731486326777325,True,5.878915899986168,,,,,,,,,
20260809,H,1,384,0.001,0.7730182412870568,0.7730182412870568,True,5.882590299996082,,,,,,,,,
20260809,H,1,385,0.001,0.7728890485567198,0.7728890485567198,True,5.887401299987687,,,,,,,,,
20260809,H,1,386,0.001,0.772760988034381,0.772760988034381,True,5.890993899985915,,,,,,,,,
20260809,H,1,387,0.001,0.7726339932421659,0.7726339932421659,True,5.89441799998167,,,,,,,,,
20260809,H,1,388,0.001,0.7725079978187017,0.7725079978187017,True,5.89799659998971,,,,,,,,,
20260809,H,1,389,0.001,0.7723829356562719,0.7723829356562719,True,5.901762699999381,,,,,,,,,
20260809,H,1,390,0.001,0.7722587410325515,0.7722587410325515,True,5.904830299987225,,,,,,,,,
20260809,H,1,391,0.001,0.7721353487364496,0.7721353487364496,True,5.908809899992775,,,,,,,,,
20260809,H,1,392,0.001,0.7720126941876311,0.7720126941876311,True,5.912399099994218,,,,,,,,,
20260809,H,1,393,0.001,0.7718907135493623,0.7718907135493623,True,5.9162180999992415,,,,,,,,,
20260809,H,1,394,0.001,0.7717693438343569,0.7717693438343569,True,5.919972000003327,,,,,,,,,
20260809,H,1,395,0.001,0.7716485230033765,0.7716485230033765,True,5.923544599994784,,,,,,,,,
20260809,H,1,396,0.001,0.7715281900563745,0.7715281900563745,True,5.926670499989996,,,,,,,,,
20260809,H,1,397,0.001,0.7714082851160257,0.7714082851160257,True,5.930067599983886,,,,,,,,,
20260809,H,1,398,0.001,0.7712887495035318,0.7712887495035318,True,5.933711799996672,,,,,,,,,
20260809,H,1,399,0.001,0.7711695258066291,0.7711695258066291,True,5.936993799987249,,,,,,,,,
20260809,H,1,400,0.001,0.7710505579397666,0.7710505579397666,True,5.94118999998318,,,,,,,,,
20260809,H,1,401,0.001,0.7709317911964605,0.7709317911964605,True,5.947105799976271,,,,,,,,,
20260809,H,1,402,0.001,0.7708131722938518,0.7708131722938518,True,5.9524967999896035,,,,,,,,,
20260809,H,1,403,0.001,0.7706946494095414,0.7706946494095414,True,5.958651399996597,,,,,,,,,
20260809,H,1,404,0.001,0.770576172210785,0.770576172210785,True,5.9649093999760225,,,,,,,,,
20260809,H,1,405,0.001,0.7704576918761725,0.7704576918761725,True,5.970346599991899,,,,,,,,,
20260809,H,1,406,0.001,0.7703391611099302,0.7703391611099302,True,5.974657799990382,,,,,,,,,
20260809,H,1,407,0.001,0.7702205341490126,0.7702205341490126,True,5.9800151999806985,,,,,,,,,
20260809,H,1,408,0.001,0.7701017667631805,0.7701017667631805,True,5.984563899983186,,,,,,,,,
20260809,H,1,409,0.001,0.7699828162482767,0.7699828162482767,True,5.991620299988426,,,,,,,,,
20260809,H,1,410,0.001,0.7698636414129458,0.7698636414129458,True,5.998686399980215,,,,,,,,,
20260809,H,1,411,0.001,0.769744202559071,0.769744202559071,True,6.005517699988559,,,,,,,,,
20260809,H,1,412,0.001,0.7696244614562259,0.7696244614562259,True,6.012591199978488,,,,,,,,,
20260809,H,1,413,0.001,0.7695043813104775,0.7695043813104775,True,6.018438400002196,,,,,,,,,
20260809,H,1,414,0.001,0.7693839267278961,0.7693839267278961,True,6.0230644999828655,,,,,,,,,
20260809,H,1,415,0.001,0.7692630636731785,0.7692630636731785,True,6.028172699996503,,,,,,,,,
20260809,H,1,416,0.001,0.7691417594238033,0.7691417594238033,True,6.034500599984312,,,,,,,,,
20260809,H,1,417,0.001,0.7690199825201832,0.7690199825201832,True,6.041013099980773,,,,,,,,,
20260809,H,1,418,0.001,0.7688977027123064,0.7688977027123064,True,6.046237000002293,,,,,,,,,
20260809,H,1,419,0.001,0.7687748909033788,0.7687748909033788,True,6.051943300000858,,,,,,,,,
20260809,H,1,420,0.001,0.7686515190910118,0.7686515190910118,True,6.057285899994895,,,,,,,,,
20260809,H,1,421,0.001,0.768527560306517,0.768527560306517,True,6.062051099987002,,,,,,,,,
20260809,H,1,422,0.001,0.7684029885528773,0.7684029885528773,True,6.066262499982258,,,,,,,,,
20260809,H,1,423,0.001,0.7682777787419726,0.7682777787419726,True,6.071500899997773,,,,,,,,,
20260809,H,1,424,0.001,0.7681519066316412,0.7681519066316412,True,6.07660189998569,,,,,,,,,
20260809,H,1,425,0.001,0.7680253487631417,0.7680253487631417,True,6.081735199986724,,,,,,,,,
20260809,H,1,426,0.001,0.7678980823995645,0.7678980823995645,True,6.086817000003066,,,,,,,,,
20260809,H,1,427,0.001,0.7677700854657178,0.7677700854657178,True,6.0909541999862995,,,,,,,,,
20260809,H,1,428,0.001,0.767641336489982,0.767641336489982,True,6.096146299998509,,,,,,,,,
20260809,H,1,429,0.001,0.7675118145485722,0.7675118145485722,True,6.101456899981713,,,,,,,,,
20260809,H,1,430,0.001,0.7673814992126199,0.7673814992126199,True,6.10638499999186,,,,,,,,,
20260809,H,1,431,0.001,0.7672503704984155,0.7672503704984155,True,6.111421899986453,,,,,,,,,
20260809,H,1,432,0.001,0.7671184088211076,0.7671184088211076,True,6.116126499982784,,,,,,,,,
20260809,H,1,433,0.001,0.7669855949520894,0.7669855949520894,True,6.120650600001682,,,,,,,,,
20260809,H,1,434,0.001,0.7668519099802501,0.7668519099802501,True,6.12505129998317,,,,,,,,,
20260809,H,1,435,0.001,0.7667173352772012,0.7667173352772012,True,6.130196499987505,,,,,,,,,
20260809,H,1,436,0.001,0.7665818524665402,0.7665818524665402,True,6.144230899983086,,,,,,,,,
20260809,H,1,437,0.001,0.7664454433971565,0.7664454433971565,True,6.149868899985449,,,,,,,,,
20260809,H,1,438,0.001,0.7663080901205368,0.7663080901205368,True,6.155281299987109,,,,,,,,,
20260809,H,1,439,0.001,0.7661697748719866,0.7661697748719866,True,6.160648699995363,,,,,,,,,
20260809,H,1,440,0.001,0.7660304800556454,0.7660304800556454,True,6.165663299994776,,,,,,,,,
20260809,H,1,441,0.001,0.7658901882331505,0.7658901882331505,True,6.17210269998759,,,,,,,,,
20260809,H,1,442,0.001,0.7657488821157696,0.7657488821157696,True,6.178044599975692,,,,,,,,,
20260809,H,1,443,0.001,0.7656065445598208,0.7656065445598208,True,6.182947900000727,,,,,,,,,
20260809,H,1,444,0.001,0.7654631585651752,0.7654631585651752,True,6.187290299974848,,,,,,,,,
20260809,H,1,445,0.001,0.7653187072766412,0.7653187072766412,True,6.192222799989395,,,,,,,,,
20260809,H,1,446,0.001,0.7651731739880222,0.7651731739880222,True,6.19723009999143,,,,,,,,,
20260809,H,1,447,0.001,0.7650265421486514,0.7650265421486514,True,6.202938699978404,,,,,,,,,
20260809,H,1,448,0.001,0.7648787953722029,0.7648787953722029,True,6.208411100000376,,,,,,,,,
20260809,H,1,449,0.001,0.7647299174475978,0.7647299174475978,True,6.213705499976641,,,,,,,,,
20260809,H,1,450,0.001,0.7645798923518252,0.7645798923518252,True,6.219290999986697,,,,,,,,,
20260809,H,1,451,0.001,0.7644287042645154,0.7644287042645154,True,6.225000099977478,,,,,,,,,
20260809,H,1,452,0.001,0.7642763375841092,0.7642763375841092,True,6.231276199978311,,,,,,,,,
20260809,H,1,453,0.001,0.7641227769454858,0.7641227769454858,True,6.237344299996039,,,,,,,,,
20260809,H,1,454,0.001,0.7639680072389131,0.7639680072389131,True,6.243050999997649,,,,,,,,,
20260809,H,1,455,0.001,0.7638120136302097,0.7638120136302097,True,6.248550599993905,,,,,,,,,
20260809,H,1,456,0.001,0.7636547815820062,0.7636547815820062,True,6.254320499981986,,,,,,,,,
20260809,H,1,457,0.001,0.763496296876017,0.763496296876017,True,6.259627699997509,,,,,,,,,
20260809,H,1,458,0.001,0.7633365456362418,0.7633365456362418,True,6.26456139999209,,,,,,,,,
20260809,H,1,459,0.001,0.7631755143530223,0.7631755143530223,True,6.269565599999623,,,,,,,,,
20260809,H,1,460,0.001,0.7630131899079106,0.7630131899079106,True,6.274444099981338,,,,,,,,,
20260809,H,1,461,0.001,0.7628495595992999,0.7628495595992999,True,6.279764799983241,,,,,,,,,
20260809,H,1,462,0.001,0.7626846111687953,0.7626846111687953,True,6.284946899977513,,,,,,,,,
20260809,H,1,463,0.001,0.7625183328283137,0.7625183328283137,True,6.290295799990417,,,,,,,,,
20260809,H,1,464,0.001,0.7623507132879126,0.7623507132879126,True,6.295840299979318,,,,,,,,,
20260809,H,1,465,0.001,0.7621817417843665,0.7621817417843665,True,6.301166099990951,,,,,,,,,
20260809,H,1,466,0.001,0.7620114081105177,0.7620114081105177,True,6.306885699974373,,,,,,,,,
20260809,H,1,467,0.001,0.7618397026454404,0.7618397026454404,True,6.312402699986706,,,,,,,,,
20260809,H,1,468,0.001,0.7616666163854662,0.7616666163854662,True,6.317925399984233,,,,,,,,,
20260809,H,1,469,0.001,0.7614921409761222,0.7614921409761222,True,6.323903399985284,,,,,,,,,
20260809,H,1,470,0.001,0.7613162687450403,0.7613162687450403,True,6.330270599981304,,,,,,,,,
20260809,H,1,471,0.001,0.7611389927358866,0.7611389927358866,True,6.336527099978412,,,,,,,,,
20260809,H,1,472,0.001,0.7609603067433672,0.7609603067433672,True,6.343358999991324,,,,,,,,,
20260809,H,1,473,0.001,0.7607802053493455,0.7607802053493455,True,6.349463599995943,,,,,,,,,
20260809,H,1,474,0.001,0.7605986839601032,0.7605986839601032,True,6.355311999999685,,,,,,,,,
20260809,H,1,475,0.001,0.7604157388447578,0.7604157388447578,True,6.361581599980127,,,,,,,,,
20260809,H,1,476,0.001,0.7602313671748296,0.7602313671748296,True,6.367801699991105,,,,,,,,,
20260809,H,1,477,0.001,0.760045567064935,0.760045567064935,True,6.373404599988135,,,,,,,,,
20260809,H,1,478,0.001,0.7598583376145503,0.7598583376145503,True,6.3797711999795865,,,,,,,,,
20260809,H,1,479,0.001,0.7596696789507766,0.7596696789507766,True,6.38517709998996,,,,,,,,,
20260809,H,1,480,0.001,0.7594795922720052,0.7594795922720052,True,6.390667100000428,,,,,,,,,
20260809,H,1,481,0.001,0.7592880798923531,0.7592880798923531,True,6.395799699996132,,,,,,,,,
20260809,H,1,482,0.001,0.7590951452867264,0.7590951452867264,True,6.401121999981115,,,,,,,,,
20260809,H,1,483,0.001,0.7589007931363296,0.7589007931363296,True,6.404920000000857,,,,,,,,,
