path,base_path,file_type,size_bytes,sha256,last_git_commit,referenced_by_other_files,reference_count,reference_check,route,lifecycle,frozen_evidence,unique_information,disposition,disposition_reason,replacement,recoverable_from_git
configs/gt_v1_acceptance_triangle.yaml,,yaml,1471,F2E6BEC6006827344BEBDDCF20519B5B87F923B349A8799596D06E9F254A2B02,a6d819ecf964ea3d4962782536559c8251890bee,yes,39,exact_repository_path,frozen_gt_v1_1,FROZEN,yes,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,LEAVE_IN_PLACE_FROZEN,Frozen GT contract and hash-controlled replay asset.,none_read_only,yes
configs/high_risk_claim_ladder.yaml,,yaml,1746,8A3CF98E4028916D0CA029027BB4B103B544B1811F6C339CF7411F970A150629,7d4f15d6e68ad2db829ee0e21248f2ed7cc40fe3,yes,12,exact_repository_path,shared_research_infrastructure,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
configs/high_risk_claim_resolution_v6.yaml,,yaml,5381,CB461F05A81303FE2C506F503F5CE27535D3277305F6C7F17144D4C95A613486,c29ba2b10641d1b1a856009b47641a78f17f32b3,yes,1,exact_repository_path,shared_research_infrastructure,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
configs/historical_evidence_manifest_v1.json,,application/json,9654,3A1B6ABEF19A14E0EED2E936A5F46C853C2749E2E4880278EF5949F8B1120CDC,306f5c9fdc720c71cad18b7ab322d4d0ae73d938,yes,2,exact_repository_path,shared_research_infrastructure,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
configs/legacy_nonportable_lock_exceptions_v1.json,,application/json,834,D5BE27B6F6794A21F2B04D5B3CF701F9B27FAB347EC87E2E2BF637FE84CFF487,14cdb3f6087e3cf8d6178894211d0b83a0eb34c1,yes,2,exact_repository_path,shared_research_infrastructure,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
configs/literature_curve_fit_external_anchor.yaml,,yaml,782,8D440C56F4FE6336E7545A73A07DFD38A3CF66D097E941963391E35D1D07A9AB,b3eb8dae891d319743e0ccc22dc6025ef0370e0d,yes,4,exact_repository_path,shared_research_infrastructure,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
configs/literature_curve_fit_external_anchor_v2.yaml,,yaml,624,4E13114B6B02A08FD2E7383FAFE1DEDCBEAC4A601BBC7F524B8F7B96E751FE66,922a9a624401f955553db3e17e0bd9b127fb273b,yes,5,exact_repository_path,shared_research_infrastructure,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
configs/literature_curve_ingestion.yaml,,yaml,870,1250DED8AA7404420D643A3A56A31D7A7B512CD55F81CB19C631AB763EFF0F94,922a9a624401f955553db3e17e0bd9b127fb273b,yes,9,exact_repository_path,shared_research_infrastructure,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
configs/literature_phase_change_parameter_sanity.yaml,,yaml,854,484CB51174EE0BFA65638B3ABD1DAF015E36988D033283935FB5E82101F88143,b3eb8dae891d319743e0ccc22dc6025ef0370e0d,yes,4,exact_repository_path,shared_research_infrastructure,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
configs/literature_priors_phase_change.yaml,,yaml,5510,69FB46F4AB16931DB3D471F4389A4A99626719B92FD1EF0ABE80298151C54DB1,c29ba2b10641d1b1a856009b47641a78f17f32b3,yes,4,exact_repository_path,shared_research_infrastructure,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
configs/literature_targeted_curve_extraction_attempt.yaml,,yaml,1680,2FA05A1290BF69747B50DB5D07D7A9515117D8F48A8AA8B5D2A32E7800F576ED,19988e0d60a53a15b2ab27b43b82ca226a6da3e8,yes,4,exact_repository_path,shared_research_infrastructure,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
configs/local_replay_asset_manifest_v1.json,,application/json,35177,25B77E283C38F51C7915CF298F4712A44B8C5EEED9E5F6BF8B8EEB5375E73C0E,14cdb3f6087e3cf8d6178894211d0b83a0eb34c1,yes,6,exact_repository_path,shared_research_infrastructure,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
configs/m33_feasibility_first_mixed_flux.yaml,,yaml,7555,5F723FA9FB9CDA7F517FCE0D1783C34D42D7F74C32EEC6C496C0E1F0B3A072B9,b3f7068223fcf618b212c1919bddddba05b0b7b8,yes,13,exact_repository_path,shared_research_infrastructure,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
configs/m34_optimization_contract_audit.yaml,,yaml,5385,F3FF6D1FFA377998304CF113C85C27DF3E5729A356E64D7AF869950119BD9F97,ee83d73a16a219e02a19a5d7f6419dea3d224bb6,yes,9,exact_repository_path,shared_research_infrastructure,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
configs/m35_public_multivoltage_fit.yaml,,yaml,9429,9C36BF4FF252958FBA13717FD4D557C918E51B104B331A544CB3CA91722B2441,22c14aa401c45df4a36bbd09c7bb61a637079aef,yes,17,exact_repository_path,shared_research_infrastructure,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
configs/m36_event_resolved_orbit_convergence.yaml,,yaml,10807,3F817834E12C118C11460CCB1A1DC8F9817499E878431338B8C999F3B3DD1FC0,661142c634867796e607427fe8efffe8bcb47e55,yes,14,exact_repository_path,shared_research_infrastructure,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
configs/m37_continuous_event_observability.yaml,,yaml,6420,E693C593F7A5D7722DBA098590A0F6EAF143CF901F0BF53CC3851C04A08C204D,c4c3b7fe2936c7734d1d302dbfe1fc91c3627a4c,yes,11,exact_repository_path,shared_research_infrastructure,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
configs/m37r_continuous_event_observability_repair.yaml,,yaml,6740,FDF5D403D6FB415B54E1134288F2EFA2D15F8D6F2DF04EB11D4624E04DDCB00C,beb5e3d8aefa1b2ae1b90263224121c38914fe96,yes,7,exact_repository_path,shared_research_infrastructure,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
configs/m40_qiu_vo2_real_device_2d.yaml,,yaml,7744,EA404EE217846553CDAA77644DB8FFB719DA4630240726C6F07FB92FC0F41CA9,017260194e42d94633bf64354c922b238dc40c79,yes,13,exact_repository_path,retired_real_device_bridge,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
configs/m40r_qiu_e0_repair.yaml,,yaml,5255,F00122185238D1FF51BE46ADA2D0BE6F486AF1CA6860E422216B90FAFB264C1D,b935631c13ca288961e1bf72ed37782418693e54,yes,8,exact_repository_path,retired_real_device_bridge,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
configs/multilayer_sandwich_device.yaml,,yaml,754,66B0FCD2675EA097A8BC08406F089AF697D9DD337E869CCCEDA3B4BE39800F84,c29ba2b10641d1b1a856009b47641a78f17f32b3,yes,2,exact_repository_path,shared_research_infrastructure,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
configs/n0_cv_e_v3r_optimizer_forensics.yaml,,yaml,4201,8FC5423C73CD58AB77CBE0212DAC968FA140F7BF6E722949BE720B2489560E57,18b703a366663b83947e8b84143481a99854362a,yes,11,exact_repository_path,shared_research_infrastructure,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
configs/phase_field_inverse_alignment_smoke.yaml,,yaml,460,530C2643B73DC004D7301A6DBD5453BB12E0CD691F2F77E72333D82A732B579C,dccdd14e9dbf91b1172e93c5791e26e167f5571c,yes,4,exact_repository_path,shared_research_infrastructure,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
configs/phase_transition_stiffness_continuation_audit.yaml,,yaml,676,8CD3F212A7EBC447E49909C241C1C006D63A7CA3B71AEF1A4975737A56DF55CE,dccdd14e9dbf91b1172e93c5791e26e167f5571c,yes,5,exact_repository_path,shared_research_infrastructure,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
configs/pinn_inverse_v0_triangle.yaml,,yaml,777,D4F19E928ADE56482E51558A7833D229199AAF0F116C343CB9FB01231414F8EF,a1d885698fe17dcf9b7df6b3cb7e671b8bc1a502,yes,3,exact_repository_path,historical_1d_or_inverse,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
configs/pinn_inverse_v0_triangle_full_anchor.yaml,,yaml,951,70BC8A9CBBC7AAE23C320E1429A6A2013483C0C84BF132C48E950BAE8248808F,ffad313297c78cfc158e6ae270c3b86639d79e1d,yes,2,exact_repository_path,historical_1d_or_inverse,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
configs/pinn_inverse_v0_triangle_port_only.yaml,,yaml,964,94E321C2607DF6C46EE04C9427C00546225CFFEED81F359DE53355A32A514BB7,ffad313297c78cfc158e6ae270c3b86639d79e1d,yes,2,exact_repository_path,historical_1d_or_inverse,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
configs/pinn_inverse_v0_triangle_weak_anchor.yaml,,yaml,951,A1D7915BD5399D1684C9B536C48200396669A817163C59FCF026D440477624F4,ffad313297c78cfc158e6ae270c3b86639d79e1d,yes,2,exact_repository_path,historical_1d_or_inverse,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
configs/pinn_inverse_v1_1_triangle_physics_balanced.yaml,,yaml,1548,C69701526A02AD6B2080E56D52B61078836CEEFDF6D5329B260D6819FEAFC369,994253aae21377e15947731802e2e272e186e759,yes,3,exact_repository_path,historical_1d_or_inverse,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
configs/pinn_inverse_v1_1_triangle_port_physics_balanced.yaml,,yaml,1574,D4FE95352CC7A7459802B32ED4B3880B72885A209C5FECFE9D26F507FCBBB652,994253aae21377e15947731802e2e272e186e759,yes,2,exact_repository_path,historical_1d_or_inverse,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
configs/pinn_inverse_v1_triangle_physics.yaml,,yaml,1260,C6023EF769F416ADAB5BBB94E067ED62BDCA9A1A0B984BE5CA61935C9CA633C3,5d315037cfffb789d9bd2b0d61e9ed0ab02f29a6,yes,5,exact_repository_path,historical_1d_or_inverse,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
configs/pinn_inverse_v1_triangle_port_physics.yaml,,yaml,1285,B294852AF2D37AC901975FFFFDD97780E57DC1D72F9E6F2A5C6DB81C9FE77CE0,5d315037cfffb789d9bd2b0d61e9ed0ab02f29a6,yes,2,exact_repository_path,historical_1d_or_inverse,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
configs/pinn_inverse_v1_triangle_weak_anchor.yaml,,yaml,1276,96E1CD3F9BD78BFA91B289F37EEB54BAFA82F6797020CBEBFD746EB49FD0346A,5d315037cfffb789d9bd2b0d61e9ed0ab02f29a6,yes,2,exact_repository_path,historical_1d_or_inverse,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
configs/pinn_inverse_v2_f_sps_baseline.yaml,,yaml,1294,3854A4B5736B37AB1F5F0D0C9714E67A6100C8BAE165926CFBEA409D72435136,19b6f3c1cb2f4a1017f46ff8931413dbfdebb308,yes,7,exact_repository_path,historical_1d_or_inverse,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
configs/pinn_inverse_v2_f_sps_smoke.yaml,,yaml,1028,16B1D0B1EAFF694F6290559919E04B6F9F33D4FB3A79772615D7692681525245,429d6f0c5a9539aea4b19945c0487c450feb77c4,yes,5,exact_repository_path,historical_1d_or_inverse,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
configs/pinn_inverse_v2_fourier_ablation.yaml,,yaml,1458,C2F2EB2509BFC82A229B9E29A98D84409F2FA90E1F300F1167008BBB3DEAF198,3463a295e29c76a2f518e838a4fe8f4017edac4d,yes,4,exact_repository_path,historical_1d_or_inverse,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
configs/pinn_inverse_v2_phase_transition_stress.yaml,,yaml,1824,38EB8DEECDB19B2310B41A4EFDBEE0CBD3B52E1102DE67D4512A0AB604AB2E5F,5c7c2f6b0ca8dc832f1066730ae20cab1cd8d99c,yes,4,exact_repository_path,historical_1d_or_inverse,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
configs/pinn_quasi_2d_residual_preflight.yaml,,yaml,473,42A327C60E2018C10FF28B97230CE8BFA162E648BC0B81A742D2A6C99ED8C87A,daafc252ced0e3cf4888fd37c599669382560735,yes,3,exact_repository_path,shared_research_infrastructure,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
configs/pinn_v1.yaml,,yaml,411,FA308D56B8FCC3318619D867F8D65BB1804727164BDE86B76655D0B564B16726,b876e19c7f689ad9673feafea87b40494228f282,yes,1,exact_repository_path,shared_research_infrastructure,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
configs/portable_text_lock_identities_v1.json,,application/json,1603,8A556A8849C215CFE662AC812C7605CAA0AAFCE4FF1AAAA2247ACC1843F733F9,1fa299c0d1258f1df613a6c5593154a73d531418,yes,1,exact_repository_path,shared_research_infrastructure,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
configs/qiu_llp_source_contract.yaml,,yaml,2589,58C323D40A090364EA666449E86ABB6E2DF2A813A7E87BA6D3F728EFC02FAFDF,09fc546c35486e5fb093492abdaba8f8d0a1707f,yes,3,exact_repository_path,shared_research_infrastructure,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
configs/reduced_2d_observability_limited_inverse.yaml,,yaml,978,DB06C02971040B0A812AE2EDBCBE5E697E9C63E6473B527D0A859BE5696E0B1E,15fe7632cc31cfbc5fdb2edd3f9a3cdf0b9433bd,yes,3,exact_repository_path,shared_research_infrastructure,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
configs/reduced_2d_phase_transition_forward.yaml,,yaml,660,DB547A14BD70972D92E33AEE1FB1E16109E594D741AFBB16F4EF402F534001AC,15fe7632cc31cfbc5fdb2edd3f9a3cdf0b9433bd,yes,4,exact_repository_path,shared_research_infrastructure,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
configs/sid_ec_oq_event_geometry.yaml,,yaml,3998,84CF49FDC5AD840E22BCDB7593CC876C296FE71997D4A8B3F07AC11AEFE9D117,18b703a366663b83947e8b84143481a99854362a,yes,9,exact_repository_path,historical_1d_or_inverse,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
configs/stiffness_aware_algorithm_benchmark.yaml,,yaml,735,B027B95F1B1078ED3EC29A1C1D824F531945548465A76E7675073FE5D7CCBA84,15fe7632cc31cfbc5fdb2edd3f9a3cdf0b9433bd,yes,3,exact_repository_path,shared_research_infrastructure,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
configs/submission_readiness.yaml,,yaml,5199,2E2E1D71EBE6491FD6EF5D0E548C14A0BE2E7F1C15E82692A674BC053471E137,ba966b35a0d9ab3346697b77a7bb06145da8b013,yes,1,exact_repository_path,shared_research_infrastructure,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
configs/vo2_d0a_exact_source_v2.yaml,,yaml,3986,F4EDA82DEF46CCBC031CCE6DB6AC4427DC1D376268A4A9A12EE48DFBE6667F28,583cb441687001c7df9a8ee9d4d5cf45258f8efb,yes,24,exact_repository_path,shared_research_infrastructure,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
data/README.md,,md,424,450207579B9ED9FC8C5F8C41C5AB373DE8756CE10EC971640A7E9E000E5CC3A7,b876e19c7f689ad9673feafea87b40494228f282,no,0,exact_path_and_unique_basename_checked,retained_machine_evidence_or_data,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
data/external/.gitkeep,,directory_placeholder,7,1F1AEEEA426E55FDE36E7DF1BDAEF4230D4A7A77275F626E999A7A940C55B5BD,b876e19c7f689ad9673feafea87b40494228f282,no,0,exact_path_and_unique_basename_checked,retained_machine_evidence_or_data,EVERGREEN_OR_REUSABLE,no,INTENTIONAL_UNIQUE_DIRECTORY_ROLE,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
data/external/qiu_2024_thermal_neuristor/derived/qiu_2024_main_fig2b_12p5v_author_simulation_current.csv,,application/vnd.ms-excel,175009,6B316C66EFA353797A52B12B1F0702299CDE5C37B496015C6ABCD4321121DAD1,5e75cbfae505b801956df89bfce4a3c76989f659,yes,1,exact_repository_path,retained_machine_evidence_or_data,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
data/external/qiu_2024_thermal_neuristor/derived/qiu_2024_main_fig2b_12p5v_experimental_current.csv,,application/vnd.ms-excel,171877,0A81618E1D61681F46FD02165D73748219457A4A67E232C073FA1D35F8C37D1D,5e75cbfae505b801956df89bfce4a3c76989f659,yes,1,exact_repository_path,retained_machine_evidence_or_data,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
data/external/qiu_2024_thermal_neuristor/derived/qiu_2024_si_fig_s1_12v_current.csv,,application/vnd.ms-excel,628640,901E02A6D68C71A97BFC91AAF4C5AFDAC6414C3A59780573400A51168023D05D,5e75cbfae505b801956df89bfce4a3c76989f659,yes,7,exact_repository_path,retained_machine_evidence_or_data,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
data/external/qiu_2024_thermal_neuristor/derived/qiu_2024_si_fig_s1_12v_device_voltage.csv,,application/vnd.ms-excel,640100,28F111ABF4AFB119EA37FC389EE4D7A74D62894ABA71CF3DA0824CB52987AFC3,5e75cbfae505b801956df89bfce4a3c76989f659,yes,7,exact_repository_path,retained_machine_evidence_or_data,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
data/external/qiu_2024_thermal_neuristor/digitized_manifest.json,,application/json,8509,8BB8F8B459116A6F35ABEC4E98A208AF5704FF5E63E258311DA363B50048113C,5e75cbfae505b801956df89bfce4a3c76989f659,yes,12,exact_repository_path,retained_machine_evidence_or_data,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
data/external/qiu_2024_thermal_neuristor/manifest.json,,application/json,4103,9FE009F6B4CD61243E6614FBB53210F6042D53D826FAD31B06C7CA7A6CDB253F,017260194e42d94633bf64354c922b238dc40c79,yes,17,exact_repository_path,retained_machine_evidence_or_data,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
data/external/qiu_2024_thermal_neuristor/raw/.gitignore,,no_extension,14,240A3E0D37D2E86B614063F5347EB02D4F99CA6C254DE6B82871FF8D95532A7D,5e68d3bf25bcbe30bdce4840f9130c096a0177e1,no,0,exact_path_and_unique_basename_checked,retained_machine_evidence_or_data,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
